,CustomerID,Periodicity,Recency,threshold_annulation,purchase_amount,purchasing
278083,20615.0,2,159,0.0,2511.400000000002,1
278383,17841.0,1,12,0.26627218934911245,-12.5,0
278384,15544.0,2,29,0.18181818181818182,-1.65,0
278385,20616.0,3,159,0.0,1412.7500000000011,1
278549,17175.0,6,66,0.2,-12.75,0
278550,14606.0,1,9,0.2734375,120.0,1
278551,20617.0,2,159,0.0,1685.6400000000006,1
278759,20618.0,3,159,0.0,1191.6299999999999,1
278916,18180.0,4,26,0.0,301.20000000000005,1
278939,17734.0,9,75,0.0,427.23,1
278963,15281.0,3,80,0.25,214.82,1
278976,13588.0,3,37,0.3076923076923077,490.9999999999999,1
279014,15358.0,1,9,0.2413793103448276,152.66,1
279028,13629.0,7,45,0.0,895.0,1
279034,15618.0,8,54,0.2,222.83100000000005,1
279046,12431.0,2,14,0.16666666666666666,-38.160000000000004,0
279047,12431.0,2,14,0.16666666666666666,118.8,1
279048,17096.0,8,31,0.42857142857142855,-24.849999999999998,0
279050,14329.0,2,30,0.5,-1.65,0
279051,15855.0,5,158,0.0,237.55,1
279072,16133.0,1,25,0.2826086956521739,-15.600000000000001,0
279075,17422.0,3,38,0.4,-29.009999999999998,0
279081,13327.0,4,22,0.1111111111111111,-10.2,0
279082,15159.0,1,18,0.11764705882352941,908.46,1
279125,13767.0,1,15,0.28846153846153844,-6.699999999999999,0
279128,13050.0,1,11,0.39285714285714285,-8.7,0
279129,17675.0,1,21,0.24390243902439024,-6.6,0
279131,20619.0,122,158,1.0,-12.299999999999999,0
279134,17677.0,2,17,0.3023255813953488,-1.65,0
279135,13930.0,22,79,0.0,209.99999999999994,1
279145,16258.0,3,67,0.0,1152.8,1
279172,20620.0,37,158,0.0,36.68,1
279182,13865.0,13,80,0.0,100.82,1
279188,20621.0,122,158,0.0,20.619999999999997,1
279191,16951.0,5,145,0.25,208.95999999999998,1
279206,16592.0,2,26,0.15789473684210525,668.3899999999998,1
279249,16592.0,2,26,0.15789473684210525,24.96,1
279251,20622.0,365,158,1.0,0.0,0
279252,20623.0,365,158,1.0,0.0,0
279253,20624.0,365,158,1.0,0.0,0
279254,20625.0,365,158,1.0,0.0,0
279255,20626.0,365,158,1.0,0.0,0
279256,20627.0,365,158,1.0,0.0,0
279257,20628.0,365,158,1.0,0.0,0
279258,20629.0,365,158,1.0,0.0,0
279259,14911.0,1,8,0.1862348178137652,396.77000000000004,1
279266,15513.0,2,22,0.13636363636363635,1611.1099999999994,1
279304,12584.0,3,25,0.5,147.10000000000002,1
279310,20630.0,365,158,1.0,0.0,0
279311,18211.0,9,47,0.0,130.8,1
279318,20631.0,365,158,1.0,0.0,0
279319,16818.0,2,32,0.15384615384615385,87.96000000000001,1
279325,13379.0,4,48,0.0,136.29,1
279338,15311.0,1,8,0.2288135593220339,1648.73,1
279366,16266.0,6,95,0.0,161.9,1
279374,15106.0,4,39,0.2857142857142857,-6.84,0
279375,16942.0,2,34,0.1,191.88999999999996,1
279403,13668.0,1,19,0.27586206896551724,170.76000000000005,1
279420,15203.0,3,47,0.0,301.98,1
279446,20632.0,365,158,1.0,0.0,0
279447,14414.0,4,15,0.125,295.64,1
279468,17596.0,2,25,0.0,449.86999999999995,1
279510,20633.0,365,158,1.0,0.0,0
279511,20634.0,365,158,1.0,0.0,0
279512,12471.0,1,11,0.3877551020408163,-37.8,0
279514,15044.0,1,9,0.22727272727272727,154.21000000000004,1
279530,16019.0,3,21,0.1,462.7499999999999,1
279558,16809.0,3,45,0.16666666666666666,127.60999999999997,1
279584,13492.0,8,158,0.0,593.7399999999998,1
279606,20635.0,365,158,0.0,12.75,1
279607,15440.0,6,76,0.0,111.85999999999999,1
279619,18094.0,6,103,0.0,416.90000000000003,1
279632,18094.0,6,103,0.0,208.2,1
279637,20636.0,365,158,1.0,0.0,0
279638,13090.0,3,22,0.2222222222222222,968.4000000000001,1
279653,14273.0,13,73,0.0,231.35000000000002,1
279664,12626.0,2,45,0.3076923076923077,-110.1,0
279667,17160.0,2,53,0.0,566.8400000000001,1
279699,16133.0,1,25,0.2826086956521739,375.0,1
279708,20637.0,365,158,1.0,0.0,0
279709,20638.0,365,158,1.0,0.0,0
279710,17238.0,1,24,0.0,218.44000000000005,1
279752,20639.0,365,158,1.0,0.0,0
279753,20640.0,365,158,1.0,0.0,0
279754,15152.0,2,31,0.1875,310.72,1
279775,20641.0,7,158,0.0,1557.3600000000001,1
279831,14866.0,4,23,0.07692307692307693,36.5,1
279832,20642.0,3,158,0.0,1627.4800000000007,1
279993,17693.0,21,158,0.6666666666666666,-4.95,0
279994,20643.0,3,158,0.0,1083.060000000001,1
280146,20644.0,365,158,0.0,13.31,1
280147,17861.0,2,25,0.1111111111111111,134.38,1
280155,13668.0,1,19,0.27586206896551724,-3.75,0
280156,17693.0,21,158,0.6666666666666666,-8.5,0
280157,17920.0,1,25,0.0,110.78,1
280163,16750.0,4,66,0.0,199.04000000000002,1
280195,13730.0,9,157,0.0,445.8500000000001,1
280216,13194.0,122,157,0.0,60.7,1
280219,15660.0,4,22,0.25,135.35999999999999,1
280229,15660.0,4,22,0.25,9.959999999999999,1
280230,13824.0,8,54,0.0,196.86,1
280240,12753.0,2,19,0.45454545454545453,3680.4,1
280277,12971.0,2,10,0.033707865168539325,411.08000000000004,1
280284,17068.0,2,15,0.045454545454545456,239.00000000000006,1
280297,16628.0,4,51,0.16666666666666666,410.63000000000005,1
280323,20645.0,365,157,1.0,0.0,0
280324,18241.0,4,31,0.05555555555555555,165.0,1
280334,17315.0,1,14,0.11627906976744186,144.8,1
280341,13999.0,2,18,0.2,358.7,1
280355,13458.0,1,9,0.36363636363636365,794.58,1
280394,16532.0,92,39,0.0,2606.4,1
280396,16767.0,2,52,0.0,618.4999999999999,1
280425,15125.0,3,47,0.34782608695652173,1049.3799999999999,1
280440,15172.0,4,30,0.0,360.53999999999996,1
280463,13183.0,4,29,0.0,353.76,1
280471,15095.0,8,125,0.2,267.32,1
280479,14088.0,1,32,0.07142857142857142,313.5,1
280482,14527.0,1,11,0.05172413793103448,260.56000000000006,1
280504,16447.0,11,157,0.0,259.0099999999998,1
280540,17243.0,1,12,0.13333333333333333,160.20000000000002,1
280551,14040.0,2,62,0.2,151.95,1
280558,12709.0,2,14,0.4230769230769231,440.70000000000005,1
280567,15289.0,7,51,0.25,-4.68,0
280568,12523.0,4,23,0.15384615384615385,204.75,1
280581,14911.0,1,8,0.1862348178137652,660.26,1
280601,14911.0,1,8,0.1862348178137652,104.25,1
280605,15078.0,1,11,0.15789473684210525,544.2,1
280630,14680.0,2,17,0.30434782608695654,2688.2700000000004,1
280652,20646.0,365,157,1.0,0.0,0
280653,20647.0,365,157,1.0,0.0,0
280654,20648.0,365,157,1.0,0.0,0
280655,20649.0,365,157,1.0,0.0,0
280656,20650.0,365,157,1.0,0.0,0
280657,20651.0,365,157,1.0,0.0,0
280658,20652.0,365,157,1.0,0.0,0
280659,20653.0,365,157,1.0,0.0,0
280660,20654.0,365,157,1.0,0.0,0
280661,20655.0,365,157,1.0,0.0,0
280662,17841.0,1,12,0.26627218934911245,252.22,1
280720,20656.0,365,157,1.0,0.0,0
280721,20657.0,365,157,1.0,0.0,0
280722,16609.0,2,37,0.2222222222222222,375.12999999999994,1
280745,20658.0,365,157,1.0,0.0,0
280746,20659.0,365,157,1.0,0.0,0
280747,20660.0,365,157,1.0,0.0,0
280748,20661.0,365,157,1.0,0.0,0
280749,20662.0,365,157,1.0,0.0,0
280750,20663.0,365,157,1.0,0.0,0
280751,20664.0,365,157,1.0,0.0,0
280752,20665.0,365,157,1.0,0.0,0
280753,20666.0,365,157,1.0,0.0,0
280754,20667.0,365,157,1.0,0.0,0
280755,20668.0,365,157,1.0,0.0,0
280756,20669.0,365,157,1.0,0.0,0
280757,20670.0,365,157,1.0,0.0,0
280758,14305.0,4,93,0.4,1044.2,1
280820,20671.0,365,157,1.0,0.0,0
280821,20672.0,365,157,1.0,0.0,0
280822,20673.0,365,157,1.0,0.0,0
280823,20674.0,365,157,1.0,0.0,0
280824,12397.0,3,57,0.0,1214.81,1
280894,16696.0,37,157,0.0,99.0,1
280895,20675.0,122,157,0.0,10.850000000000001,1
280899,15624.0,11,138,0.0,208.63,1
280912,14534.0,1,24,0.28,223.3899999999999,1
280955,20676.0,2,157,0.0,1115.7799999999995,1
281140,14331.0,14,146,0.0,383.65999999999997,1
281164,20677.0,2,157,0.0,1617.0300000000009,1
281354,20678.0,365,157,0.0,3.95,1
281355,18226.0,2,60,0.21428571428571427,533.0800000000002,1
281376,15261.0,20,157,0.0,254.82000000000002,1
281395,17870.0,2,23,0.07692307692307693,83.99000000000001,1
281432,17870.0,2,23,0.07692307692307693,30.42,1
281443,17870.0,2,23,0.07692307692307693,40.05,1
281446,17870.0,2,23,0.07692307692307693,15.45,1
281449,20679.0,365,157,1.0,0.0,0
281450,20680.0,365,157,1.0,0.0,0
281451,20681.0,365,157,1.0,0.0,0
281452,20682.0,365,157,1.0,0.0,0
281453,20683.0,365,157,1.0,0.0,0
281454,13098.0,1,23,0.3170731707317073,498.0400000000001,1
281471,13013.0,2,23,0.13333333333333333,257.70000000000005,1
281484,16174.0,16,148,0.0,383.2,1
281486,14364.0,6,130,0.0,558.25,1
281497,15061.0,1,16,0.12727272727272726,650.64,1
281501,16672.0,4,24,0.09090909090909091,585.0,1
281506,14307.0,3,30,0.0,612.9099999999999,1
281543,15116.0,9,39,0.0,311.32,1
281551,20684.0,365,156,1.0,0.0,0
281552,13870.0,4,24,0.2,469.30999999999995,1
281569,20685.0,365,156,1.0,0.0,0
281570,20686.0,365,156,1.0,0.0,0
281571,20687.0,365,156,1.0,0.0,0
281572,20688.0,365,156,1.0,0.0,0
281573,15105.0,4,40,0.0,532.9799999999999,1
281592,20689.0,365,156,1.0,0.0,0
281593,16170.0,3,72,0.14285714285714285,305.00000000000006,1
281614,20690.0,365,156,1.0,0.0,0
281615,20691.0,365,156,1.0,0.0,0
281616,20692.0,365,156,1.0,0.0,0
281617,20693.0,365,156,1.0,0.0,0
281618,14289.0,8,30,0.0,109.26,1
281622,13813.0,6,61,0.2,385.14,1
281639,13534.0,2,8,0.4186046511627907,307.34999999999997,1
281657,13728.0,6,58,0.0,141.15,1
281666,14243.0,3,14,0.2857142857142857,-11.5,0
281667,17649.0,7,156,0.5,-6.75,0
281668,15781.0,18,47,0.25,-11.9,0
281669,16133.0,1,25,0.2826086956521739,-12.6,0
281673,18268.0,183,156,0.5,-25.5,0
281674,15708.0,2,26,0.36363636363636365,-9.95,0
281675,14560.0,5,8,0.08333333333333333,73.8,1
281677,16003.0,4,16,0.0,39.2,1
281681,12853.0,5,129,0.3333333333333333,897.8000000000001,1
281710,17671.0,6,22,0.3333333333333333,-184.08,0
281716,16558.0,1,14,0.16666666666666666,-18.86,0
281719,12853.0,5,129,0.3333333333333333,126.6,1
281725,13109.0,8,24,0.6,-4.95,0
281726,12853.0,5,129,0.3333333333333333,47.7,1
281727,15861.0,1,34,0.1111111111111111,407.5199999999998,1
281816,18151.0,10,156,0.0,340.79999999999995,1
281837,16951.0,5,145,0.25,15.0,1
281838,14855.0,19,141,0.0,306.34999999999997,1
281851,13925.0,9,58,0.3333333333333333,380.12,1
281876,13420.0,37,156,0.5,-2.1,0
281877,17389.0,2,22,0.20930232558139536,513.3,1
281884,15827.0,3,29,0.3,-22.7,0
281887,20694.0,365,156,1.0,0.0,0
281888,16076.0,3,25,0.09090909090909091,325.47,1
281909,17975.0,2,17,0.07142857142857142,249.38,1
281930,17054.0,5,50,0.16666666666666666,-2.5,0
281931,14194.0,1,26,0.34375,-28.2,0
281934,13871.0,2,44,0.07142857142857142,633.0699999999999,1
281967,13319.0,1,10,0.2777777777777778,358.64,1
281988,15023.0,1,25,0.08333333333333333,357.70000000000005,1
282017,18237.0,6,24,0.0,323.38,1
282036,18172.0,2,36,0.2,263.32,1
282047,13408.0,1,15,0.19480519480519481,-3.3,0
282048,15845.0,3,39,0.2,-9.9,0
282051,16572.0,7,149,0.25,-9.9,0
282052,17677.0,2,17,0.3023255813953488,-22.5,0
282054,16969.0,9,61,0.0,81.6,1
282059,16843.0,1,64,0.058823529411764705,1024.4400000000003,1
282112,14898.0,4,16,0.25,400.37,1
282159,12453.0,9,156,0.0,707.0899999999999,1
282202,16422.0,1,11,0.2916666666666667,-9.6,0
282203,12748.0,1,8,0.06696428571428571,1.6800000000000002,1
282204,14527.0,1,11,0.05172413793103448,23.5,1
282206,14911.0,1,8,0.1862348178137652,624.2199999999999,1
282235,15639.0,15,156,0.0,425.31999999999994,1
282260,17949.0,5,23,0.1346153846153846,10303.95,1
282268,16912.0,4,45,0.21428571428571427,65.4,1
282272,16912.0,4,45,0.21428571428571427,327.32,1
282282,12910.0,5,45,0.0,344.4,1
282288,17949.0,5,23,0.1346153846153846,428.4,1
282289,15118.0,365,156,0.0,244.8,1
282290,20695.0,365,156,1.0,0.0,0
282291,20696.0,365,156,1.0,0.0,0
282292,15939.0,5,111,0.0625,212.18,1
282296,17965.0,2,22,0.0,339.2399999999999,1
282342,15939.0,5,111,0.0625,178.79999999999998,1
282346,16029.0,2,10,0.1,648.72,1
282350,14911.0,1,8,0.1862348178137652,4345.099999999999,1
282381,16029.0,2,10,0.1,477.6,1
282385,13340.0,3,67,0.0,3301.380000000001,1
282414,15746.0,13,156,0.5,196.87999999999997,1
282442,15746.0,13,156,0.5,-13.919999999999998,0
282443,15329.0,6,22,0.4,444.9000000000001,1
282469,20697.0,3,156,0.0,1634.5400000000009,1
282651,20698.0,365,156,1.0,0.0,0
282652,14002.0,8,156,0.0,304.93999999999994,1
282685,14973.0,12,129,0.0,356.89,1
282705,18102.0,1,22,0.03225806451612903,6591.6,1
282712,17071.0,3,30,0.35714285714285715,330.59999999999997,1
282729,17071.0,3,30,0.35714285714285715,27.8,1
282730,12743.0,3,156,0.0,347.3499999999999,1
282813,17450.0,2,24,0.16363636363636364,3453.72,1
282819,20699.0,365,156,1.0,0.0,0
282820,12743.0,3,156,0.0,199.08000000000004,1
282871,12407.0,5,71,0.0,192.34,1
282875,20700.0,365,156,1.0,0.0,0
282876,15189.0,2,23,0.22641509433962265,569.04,1
282882,20701.0,365,156,1.0,0.0,0
282883,20702.0,365,156,1.0,0.0,0
282884,20703.0,19,156,0.0,436.83,1
282904,20704.0,365,156,1.0,0.0,0
282905,12507.0,16,156,0.25,811.9,1
282913,17373.0,7,62,0.0,142.04999999999998,1
282924,12830.0,10,59,0.0,1746.7199999999998,1
282934,12830.0,10,59,0.0,587.52,1
282935,20705.0,365,156,1.0,0.0,0
282936,20706.0,365,156,1.0,0.0,0
282937,17483.0,18,87,0.0,119.64000000000001,1
282943,13468.0,2,15,0.0975609756097561,106.8,1
282948,15311.0,1,8,0.2288135593220339,112.56,1
282955,17931.0,6,156,0.0,111.16000000000003,1
282970,15245.0,5,156,0.0,778.12,1
282994,18268.0,183,156,0.5,25.5,1
282995,15370.0,4,62,0.125,-25.5,0
282996,13631.0,31,121,0.08333333333333333,-48.65,0
282997,15518.0,2,86,0.38461538461538464,1.95,1
282998,13136.0,3,22,0.5454545454545454,-16.5,0
283000,14315.0,4,43,0.14285714285714285,367.4000000000001,1
283019,13148.0,2,10,0.29411764705882354,505.25,1
283048,13148.0,2,10,0.29411764705882354,14.850000000000001,1
283049,14407.0,5,129,0.3333333333333333,310.07,1
283058,15942.0,27,155,0.0,337.43999999999994,1
283072,13875.0,4,75,0.0,356.9199999999999,1
283095,20707.0,37,155,0.0,13.810000000000002,1
283105,14143.0,53,155,0.0,115.8,1
283112,15120.0,17,151,0.5,358.8199999999999,1
283133,16147.0,17,155,0.0,375.0,1
283155,14005.0,5,31,0.0,365.1,1
283171,13277.0,46,37,0.0,75.9,1
283173,18127.0,8,41,0.0,139.6,1
283181,15974.0,3,61,0.125,492.2799999999999,1
283200,12971.0,2,10,0.033707865168539325,152.4,1
283203,14738.0,7,61,0.2222222222222222,231.96,1
283211,13102.0,2,17,0.1111111111111111,234.12000000000006,1
283222,15149.0,16,155,0.0,520.8,1
283245,14606.0,1,9,0.2734375,111.17000000000002,1
283273,12709.0,2,14,0.4230769230769231,-84.19,0
283278,14735.0,2,15,0.058823529411764705,295.02,1
283285,14735.0,2,15,0.058823529411764705,177.60000000000002,1
283295,14735.0,2,15,0.058823529411764705,15.0,1
283296,13575.0,8,45,0.0,130.2,1
283304,17790.0,2,14,0.0,148.21000000000004,1
283323,13827.0,4,79,0.0,188.01999999999995,1
283356,13414.0,16,155,0.0,532.8,1
283376,14499.0,2,48,0.0,244.94000000000005,1
283420,12901.0,3,30,0.2,689.2700000000001,1
283428,18081.0,22,58,0.0,113.25000000000001,1
283435,13102.0,2,17,0.1111111111111111,308.02,1
283453,17519.0,5,17,0.14285714285714285,331.9,1
283465,17841.0,1,12,0.26627218934911245,-6.15,0
283469,14511.0,6,33,0.16666666666666666,138.16,1
283475,13089.0,1,11,0.17796610169491525,221.8,1
283480,16945.0,2,15,0.0,308.7100000000001,1
283498,17841.0,1,12,0.26627218934911245,182.54999999999993,1
283550,16729.0,1,58,0.19230769230769232,325.63,1
283578,16062.0,6,21,0.0,199.9599999999999,1
283600,14414.0,4,15,0.125,-11.850000000000001,0
283601,12921.0,1,23,0.26,462.9100000000001,1
283628,12716.0,6,25,0.0,677.8999999999995,1
283673,13138.0,6,29,0.0,102.6,1
283680,13178.0,2,17,0.0,795.7999999999998,1
283705,14911.0,1,8,0.1862348178137652,728.9399999999999,1
283730,15776.0,21,155,0.0,241.62000000000003,1
283748,13975.0,2,53,0.14285714285714285,151.76000000000002,1
283756,12981.0,19,51,0.0,187.18,1
283767,12748.0,1,8,0.06696428571428571,161.67999999999998,1
283773,17926.0,18,155,0.0,185.56,1
283783,14191.0,2,23,0.07142857142857142,417.94,1
283806,20708.0,365,155,1.0,0.0,0
283807,12839.0,2,14,0.125,322.40000000000003,1
283825,17491.0,4,23,0.09090909090909091,335.45000000000005,1
283842,13534.0,2,8,0.4186046511627907,362.0,1
283861,16684.0,2,11,0.06666666666666667,432.0,1
283862,13106.0,183,150,0.5,76.5,1
283863,14145.0,31,68,0.2,-594.0,0
283864,20709.0,365,155,1.0,0.0,0
283865,13104.0,19,11,0.0,162.72,1
283866,14854.0,3,100,0.125,368.45000000000005,1
283879,14083.0,3,11,0.0,41.6,1
283882,16184.0,8,86,0.14285714285714285,116.93,1
283885,12921.0,1,23,0.26,361.46000000000004,1
283895,16775.0,3,24,0.0,147.07,1
283915,13928.0,14,32,0.0,104.20000000000002,1
283920,20710.0,3,155,0.0,1535.98,1
284088,13004.0,1,14,0.18181818181818182,308.44000000000005,1
284109,18064.0,53,155,0.0,406.0,1
284114,17750.0,2,27,0.0,208.64999999999998,1
284134,17997.0,3,96,0.3333333333333333,124.33000000000001,1
284150,16839.0,2,26,0.1282051282051282,458.94,1
284154,15569.0,12,125,0.0,352.8099999999999,1
284174,17695.0,11,153,0.0,411.74,1
284191,13217.0,53,144,0.4,396.96000000000004,1
284193,15569.0,12,125,0.0,244.79999999999998,1
284195,14341.0,3,67,0.1111111111111111,115.08,1
284198,16931.0,1,14,0.0,115.61,1
284232,16813.0,1,30,0.0,188.54,1
284293,16764.0,1,25,0.2777777777777778,172.96000000000004,1
284332,14911.0,1,8,0.1862348178137652,1056.1100000000001,1
284412,13018.0,1,38,0.034482758620689655,377.29,1
284432,13018.0,1,38,0.034482758620689655,37.400000000000006,1
284434,13316.0,5,59,0.0,2157.4999999999995,1
284472,16255.0,2,22,0.2,297.32,1
284515,14885.0,25,153,0.0,765.3199999999999,1
284530,14472.0,2,12,0.0,149.02,1
284547,16401.0,2,23,0.4,483.63000000000005,1
284581,17388.0,25,99,0.0,189.83000000000004,1
284592,13722.0,5,142,0.25,738.0600000000002,1
284626,13722.0,5,142,0.25,173.88,1
284631,16477.0,3,9,0.0,446.7500000000001,1
284655,13388.0,11,143,0.3333333333333333,621.3000000000001,1
284686,13388.0,11,143,0.3333333333333333,55.8,1
284690,15453.0,2,23,0.0,139.98,1
284722,15532.0,2,15,0.3333333333333333,324.09999999999985,1
284782,15532.0,2,15,0.3333333333333333,-4.25,0
284783,14414.0,4,15,0.125,309.14,1
284804,14092.0,2,9,0.17647058823529413,360.53999999999996,1
284825,15804.0,2,22,0.3157894736842105,519.04,1
284856,12697.0,9,43,0.4,343.41,1
284866,15438.0,15,153,0.0,156.57999999999998,1
284891,20711.0,41,153,0.0,97.32000000000001,1
284900,12942.0,5,22,0.0,287.3799999999999,1
284951,14456.0,1,27,0.35714285714285715,494.26999999999913,1
285139,12748.0,1,8,0.06696428571428571,1.25,1
285140,15819.0,3,71,0.0,408.33,1
285164,17841.0,1,12,0.26627218934911245,220.19999999999996,1
285223,12456.0,3,66,0.25,1325.2299999999998,1
285268,17173.0,5,27,0.1111111111111111,462.78,1
285280,16655.0,2,39,0.0,638.19,1
285361,14156.0,1,28,0.16666666666666666,13464.26,1
285380,17404.0,2,14,0.16666666666666666,3633.579999999999,1
285404,17162.0,4,50,0.09090909090909091,298.38000000000005,1
285421,17941.0,183,152,0.0,304.56,1
285423,14947.0,27,94,0.0,178.5,1
285433,12921.0,1,23,0.26,660.45,1
285465,14060.0,2,16,0.05,211.13999999999996,1
285482,14239.0,4,65,0.15384615384615385,120.49999999999999,1
285488,15625.0,6,122,0.5,301.14,1
285496,17053.0,27,150,0.5,498.47999999999996,1
285509,12534.0,6,152,0.0,1089.18,1
285572,13184.0,2,36,0.16666666666666666,181.16000000000003,1
285595,13184.0,2,36,0.16666666666666666,8.29,1
285598,17676.0,5,23,0.14285714285714285,182.66,1
285612,14408.0,4,32,0.0,781.1899999999999,1
285657,15581.0,3,10,0.07142857142857142,250.0,1
285659,16904.0,1,24,0.0,228.9400000000001,1
285724,20712.0,365,152,1.0,0.0,0
285725,20713.0,365,152,1.0,0.0,0
285726,20714.0,365,152,1.0,0.0,0
285727,20715.0,365,152,1.0,0.0,0
285728,13167.0,6,40,0.0,174.64000000000004,1
285751,14112.0,3,44,0.4166666666666667,748.3200000000003,1
285790,20716.0,365,152,1.0,0.0,0
285791,16551.0,12,117,0.0,306.1,1
285802,12749.0,2,25,0.375,1866.4300000000003,1
285886,20717.0,365,152,1.0,0.0,0
285887,12749.0,2,25,0.375,29.700000000000003,1
285888,12949.0,2,52,0.2,678.4699999999999,1
285926,14403.0,15,152,0.2,204.0,1
285927,12949.0,2,52,0.2,59.39999999999999,1
285930,12949.0,2,52,0.2,35.1,1
285932,12844.0,8,51,0.0,174.88000000000002,1
285960,20718.0,365,152,1.0,-4.13,0
285961,16332.0,3,50,0.125,228.99999999999997,1
285985,17757.0,1,17,0.03225806451612903,206.69000000000003,1
286017,16133.0,1,25,0.2826086956521739,306.02000000000004,1
286027,14567.0,11,57,0.3333333333333333,800.7600000000001,1
286040,16745.0,2,108,0.05555555555555555,422.07,1
286053,14341.0,3,67,0.1111111111111111,321.2900000000001,1
286071,17615.0,27,152,0.0,57.3,1
286074,14738.0,7,61,0.2222222222222222,-4.5600000000000005,0
286075,14937.0,11,78,0.25,759.5600000000001,1
286088,17282.0,4,152,0.0,687.0,1
286093,14709.0,2,15,0.07142857142857142,457.60000000000014,1
286107,16774.0,8,89,0.2,-6.6,0
286108,16172.0,6,117,0.0,249.00000000000003,1
286119,17389.0,2,22,0.20930232558139536,-7.5,0
286120,16814.0,2,26,0.045454545454545456,258.75,1
286135,20719.0,2,152,0.0,1580.5200000000013,1
286324,12828.0,7,24,0.0,227.0,1
286336,16182.0,14,94,0.0,2327.0,1
286343,20720.0,365,152,1.0,-3.29,0
286344,16984.0,1,100,0.6,3226.129999999997,1
286621,12347.0,3,24,0.0,584.91,1
286643,15410.0,3,106,0.0,340.74,1
286657,12449.0,2,44,0.0,777.95,1
286696,12627.0,2,32,0.0,438.16,1
286724,15187.0,4,23,0.1111111111111111,99.60000000000001,1
286725,13023.0,10,86,0.0,336.40000000000003,1
286745,12633.0,4,80,0.2,219.2,1
286759,12593.0,18,130,0.0,85.8,1
286764,17553.0,183,151,0.0,1487.6,1
286766,15120.0,17,151,0.5,-15.0,0
286767,13075.0,17,151,0.0,919.61,1
286789,15342.0,15,138,0.5,406.0899999999999,1
286813,16607.0,3,14,0.125,114.78000000000002,1
286824,12644.0,12,151,0.0,477.9100000000001,1
286855,12378.0,2,151,0.0,4008.6200000000013,1
287074,17788.0,73,95,0.0,16.7,1
287079,14133.0,13,151,0.4,267.72,1
287090,14133.0,13,151,0.4,19.919999999999998,1
287092,16701.0,3,18,0.2777777777777778,376.02,1
287103,20721.0,365,151,1.0,-4575.64,0
287104,15228.0,3,88,0.2,970.5799999999997,1
287150,20722.0,365,151,1.0,-6721.37,0
287151,14606.0,1,9,0.2734375,124.11000000000003,1
287181,13094.0,13,25,0.25,228.96000000000004,1
